EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,Network,DataProvider,StationCode,StationID,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,BackAzimuth,EpicentralDistance,HypocentralDistance,SourceFile,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_rx,GC2_ry,GC2_ry0,GC2_U,GC2_T,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,DURATION5-75,DURATION5-95,PGA,PGV,SA(0.010),SA(0.020),SA(0.030),SA(0.050),SA(0.075),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.400),SA(0.500),SA(0.750),SA(1.000),SA(1.500),SA(2.000),SA(3.000),SA(4.000),SA(5.000),SA(7.500),SA(10.000),SORTED_DURATION,Vs30,Z1.0,Z2.5
us6000559e,2019-08-15T03:16:03.794000Z,43.1414,-126.3857,10.0,4.1,mb,UO,IRIS-DMC,YANK,UO.YANK.HN,"St. Helens, OR, USA",45.86671,-122.88664,92.0,200,223.82,411.18,410.94,UO.YANK..HNE.mseed,410.64,0.21,410.52,0.21,,,,,,7.24602,0.75989,7.24602,0.75989,,,0.0017239634,0.00046034321,-0.0017374087,-0.0017594699,-0.0018021394,-0.0019758005,-0.0026442939,-0.0038234888,-0.0074124039,0.002497573,0.0018393658,0.0019720713,0.001811061,0.0010641329,0.00066562485,0.0004794229,-0.00013054903,-6.103776e-05,-2.1956422e-05,-1.2536399e-05,-8.5870446e-06,-4.5815357e-06,-3.2257643e-06,,515.0,119.0,2197.0
us6000559e,2019-08-15T03:16:03.794000Z,43.1414,-126.3857,10.0,4.1,mb,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,235.09,387.56,387.11,UW.LCCR..HHN.mseed,387.03,0.21,386.9,0.21,,,,,,17.0755,0.37732,17.0755,0.37732,,,0.0030825861,0.0018398561,-0.0031091499,-0.0031358707,-0.0031820266,-0.0034076455,0.0041744848,0.0072622333,0.0069494183,0.0091809622,0.0081363144,0.0064362042,0.008227,0.0078401079,0.0043907659,0.0024077887,0.00077177306,0.00049646362,-0.00013612352,-6.037392e-05,-4.1736661e-05,-2.2414833e-05,-1.5013842e-05,,464.0,218.0,363.0
us60007f42,2020-01-24T21:35:29.100000Z,48.5488,-125.1845,10.0,4.5,mwr,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,334.53,432.13,432.09,UO.MARQ..HHZ.mseed,431.24,0.48,431.12,0.48,,,,,,11.66291,0.51543,11.66291,0.51543,,,0.00066553823,0.00045091763,-0.00066923972,-0.00067653266,-0.00068466203,-0.00071558966,-0.00096943326,-0.0014598066,0.0017257288,0.0016742217,0.0024037699,0.0021622426,0.0018742318,0.0012308047,0.0010241609,0.00051954754,0.00022061786,-0.00010741435,-3.1007468e-05,-1.3545856e-05,-8.7671057e-06,-5.0695416e-06,-3.4840503e-06,,495.0,61.0,310.0
us60007f42,2020-01-24T21:35:29.100000Z,48.5488,-125.1845,10.0,4.5,mwr,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,339.16,398.8,398.86,UO.MINN..HHE.mseed,397.92,0.48,397.8,0.48,,,,,,8.53775,0.61296,8.53775,0.61296,,,0.0019337027,0.0010910296,-0.0019498752,-0.0019632538,-0.0019856991,-0.0020807375,-0.0022780766,-0.0030905541,0.0053704198,0.0081492934,0.0067175669,0.0050832552,0.0051485113,0.0030719173,0.0020587692,0.0012563386,-0.00044815713,-0.00019554704,-5.8876901e-05,-3.1815687e-05,-2.2233678e-05,-1.2360132e-05,-8.4640702e-06,,600.0,39.0,37.0
us60007f42,2020-01-24T21:35:29.100000Z,48.5488,-125.1845,10.0,4.5,mwr,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,332.0,381.37,381.31,UO.PF27..HHN.mseed,380.49,0.48,380.36,0.48,,,,,,6.47041,0.4044,6.47041,0.4044,,,0.0017001916,0.00049180552,-0.0017590666,-0.0018084317,-0.0019043983,-0.0023373277,-0.0042875254,-0.0074087873,-0.004433087,0.0029763897,0.0025412291,0.0025653388,0.0020937087,0.0010634688,0.00086090449,0.00072169074,0.00060392234,-0.000471023,-0.00014640086,-5.5951716e-05,-2.5032922e-05,-1.0205305e-05,-6.1099591e-06,,344.0,162.0,2160.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UO,IRIS-DMC,HAPY,UO.HAPY.HN,"Happy Valley, OR, USA",45.45444,-122.55126,333.0,200,236.1,400.65,400.14,UO.HAPY..HNZ.mseed,399.95,0.31,399.83,0.32,,,,,,6.25,0.36279,6.25,0.36279,,,0.00088230837,0.00062208709,-0.00088353613,-0.00088834193,-0.00089648647,-0.0010161472,-0.00099580966,-0.0010755561,-0.0016312796,-0.0020998455,0.0022724972,0.0025346431,0.0026187403,0.0029786291,0.0011187468,0.00062908266,0.0005347839,0.00066723989,-0.00014824004,-5.2659952e-05,-2.8972695e-05,-1.2092137e-05,-7.2178325e-06,,464.0,289.0,679.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,237.66,340.24,339.82,UO.LOKI..HHE.mseed,339.58,0.31,339.43,0.32,,,,,,13.39717,0.4044,13.39717,0.4044,,,0.00033019345,0.00075472195,-0.00033142123,-0.00033239769,-0.00033385038,-0.00035833932,-0.00053045804,0.00086153028,0.00097301764,0.0007711634,0.00066555439,0.00050177087,0.00046363515,0.00046411297,0.00041631935,0.0004183437,0.00059085078,-0.0015520782,-0.00022044161,-8.9670747e-05,-4.8319232e-05,-2.0311561e-05,-1.1631998e-05,,545.0,190.0,1472.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,240.77,370.18,369.63,UO.MARQ..HHZ.mseed,369.49,0.31,369.36,0.32,,,,,,19.6146,0.29604,19.6146,0.29604,,,0.00044853253,0.00040192897,-0.00045517162,-0.00046787535,-0.00047435149,-0.00059740019,0.00093165834,0.0013161772,0.0014341011,0.0011743831,0.0010542499,0.00090217797,0.0008842182,0.00090452288,0.00072413316,0.00046785001,0.00026013592,0.00044383794,-0.00012918884,-4.0448813e-05,-1.9943474e-05,-9.0012829e-06,-5.3407615e-06,,495.0,61.0,310.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,234.07,339.37,339.01,UO.MINN..HHE.mseed,338.7,0.31,338.55,0.32,,,,,,10.51121,0.39062,10.51121,0.39062,,,0.00083308664,0.00046742117,-0.00084120777,-0.00085059378,-0.00086701594,-0.00092884883,-0.0012432987,-0.0019789527,0.0036345545,0.0028354047,0.0017007051,0.0015514169,0.0012140785,0.0017755425,0.00055100738,0.00037833315,0.00027395184,0.00050890128,-8.7616892e-05,-3.536735e-05,-1.8334734e-05,-7.7587072e-06,-4.6165674e-06,,600.0,39.0,37.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,233.41,393.11,392.67,UO.PF27..HHN.mseed,392.42,0.31,392.29,0.32,,,,,,8.24692,0.34006,8.24692,0.34006,,,0.0007952288,0.0003186626,-0.00079917514,-0.00080998298,-0.00083280227,-0.00091875222,-0.0011861568,-0.0019597559,-0.0034064437,0.0024603327,0.0013614441,0.00085265199,0.00089187281,0.0008254209,0.00032628858,0.00023069966,0.00021985256,0.00029025581,-0.00012813324,-3.7143016e-05,-1.9293932e-05,-6.1439049e-06,-3.5243314e-06,,344.0,162.0,2160.0
us6000ac5q,2020-06-15T11:13:37.910000Z,43.3681,-126.655,10.0,4.3,mb,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,239.98,390.87,390.3,UW.LCCR..HHN.mseed,390.18,0.31,390.05,0.32,,,,,,13.39717,0.36447,13.39717,0.36447,,,0.001184796,0.0010682049,-0.0011891882,-0.0012006691,-0.0012206282,-0.0013079551,-0.0015581407,0.0021069545,0.0041521956,0.0041117152,0.0036419217,0.0026315395,0.0025778225,0.0031127602,0.0017689891,0.00094268809,0.00085185128,0.0018664453,-0.00022610733,-9.4131832e-05,-5.3606665e-05,-2.3193486e-05,-1.3484664e-05,,464.0,218.0,363.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,BCAT,UO.BCAT.HN,"Silverton, OR, USA",45.01162,-122.81889,59.5,200,243.09,379.34,378.73,UO.BCAT..HNE.mseed,375.94,5.91,375.8,5.98,,,,,,8.09589,0.03048,8.09589,0.03048,,,0.019384131,0.0083102379,-0.019442763,-0.019560936,-0.019810454,-0.020446014,-0.021944468,-0.025214961,-0.045183137,0.079669481,0.072358647,0.062317631,0.02268868,0.02292183,0.014389459,0.0065823801,0.0019849253,0.0018156749,0.00083827492,0.00083251216,0.0011457317,0.0014562303,0.0015425339,,387.0,188.0,637.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,233.34,387.58,387.14,UO.GROV..HHN.mseed,384.17,5.91,384.04,5.98,,,,,,14.35873,0.02709,14.35873,0.02709,,,0.018546788,0.0090124668,-0.018589863,-0.018700693,-0.018886902,-0.019474629,-0.021691843,0.025577734,0.039982496,0.060416057,0.067473967,0.059334824,0.040958183,0.033019586,0.018860865,0.0059922073,0.0028366727,0.0025921582,0.000933896,0.00097603385,0.0013026056,0.0020841716,0.0021091128,,344.0,150.0,2095.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,HAPY,UO.HAPY.HN,"Happy Valley, OR, USA",45.45444,-122.55126,333.0,200,238.61,421.7,421.09,UO.HAPY..HNZ.mseed,418.29,5.91,418.17,5.98,,,,,,9.04543,0.04928,9.04543,0.04928,,,0.014251591,0.010727208,-0.014278827,-0.01434997,-0.014487301,-0.014846818,-0.017415591,-0.020066155,0.026205231,0.028008946,0.037061627,0.051969769,0.049073036,0.047777674,0.022569569,0.0084984529,0.0035706179,0.0031852473,0.0008889026,0.00070565119,0.00066213693,0.0010976444,0.0013881962,,464.0,289.0,679.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,KUHN,UO.KUHN.HH,"Scappoose, OR, USA",45.78521,-122.89579,90.8,100,232.17,420.46,420.0,UO.KUHN..HHZ.mseed,417.05,5.91,416.93,5.98,,,,,,8.24692,0.03453,8.24692,0.03453,,,0.012234614,0.0059672876,-0.012299972,-0.012371064,-0.012488436,-0.012901547,-0.01380357,-0.017602095,-0.026087165,0.048466152,0.045150734,0.037602122,0.022285757,0.01501159,0.0066144416,0.0043909882,0.0027396179,0.0029873271,0.00098435155,0.0007998881,0.001115073,0.0016815465,0.0018688289,,344.0,154.0,1775.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,LEWL,UO.LEWL.HN,"Milwaukie, OR, USA",45.45155,-122.60852,53.0,200,238.28,417.71,417.12,UO.LEWL..HNZ.mseed,414.3,5.91,414.18,5.98,,,,,,14.09576,0.04251,14.09576,0.04251,,,0.019334941,0.011134997,-0.019404228,-0.019542927,-0.01992053,-0.020494318,-0.030534703,0.035304059,0.042809668,0.044324636,0.078956049,0.060748511,0.05255191,0.052563148,0.015826815,0.0074518458,0.0026834605,0.0035659232,0.0010881902,0.00078308595,0.00073917526,0.0012680431,0.0015453696,,301.0,200.0,269.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,240.47,361.94,361.42,UO.LOKI..HHE.mseed,358.55,5.9,358.41,5.98,,,,,,21.76376,0.02903,21.76376,0.02903,,,0.0040845982,0.0060186205,-0.019496825,-0.012137342,-0.0049712984,-0.0051605966,0.0067185701,0.014025568,0.012766434,0.012334625,0.014310115,0.011344605,0.0077552778,0.0061771701,0.0038261389,0.0026957654,0.0023414855,0.0038197397,0.00090408465,0.00096503735,0.0012155934,0.0015977696,0.0012505489,,545.0,190.0,1472.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,MAPT,UO.MAPT.HN,"McMinnville, OR, USA",45.19041,-123.15245,48.3,200,238.22,366.18,365.69,UO.MAPT..HNN.mseed,362.78,5.9,362.64,5.98,,,,,,9.04543,0.04411,9.04543,0.04411,,,0.016285713,0.0092012164,-0.016321156,-0.016412429,-0.016545498,-0.01697924,-0.018146308,-0.021000553,0.032745354,0.050035085,0.0557521,0.047538523,0.043556394,0.03342608,0.017670027,0.010604591,0.0045116875,0.0037115028,0.0012514882,0.00083303201,0.0007657227,0.0010135069,0.001332142,,301.0,192.0,686.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,243.2,392.63,391.99,UO.MARQ..HHZ.mseed,389.23,5.91,389.1,5.98,,,,,,31.86402,0.02125,31.86402,0.02125,,,0.0065500306,0.0038275513,-0.0065884157,-0.0067161416,-0.0069469708,0.0093077715,0.010364142,0.010943999,0.014879887,0.015864231,0.017475787,0.016047823,0.015813401,0.015137141,0.0085578472,0.0030505661,0.0015348294,0.0016002277,0.00061773584,0.00046874806,0.00059506506,0.00098037194,0.0012679033,,495.0,61.0,310.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,237.09,360.02,359.57,UO.MINN..HHE.mseed,356.63,5.9,356.49,5.98,,,,,,17.0755,0.02053,17.0755,0.02053,,,0.016359673,0.007347642,-0.016544404,-0.016674849,-0.016916108,-0.017891147,0.02234977,0.028686465,0.044981854,0.035603805,0.064293469,0.042469162,0.02133212,0.021328772,0.015723333,0.0051195483,0.0019197524,0.0017838616,0.00060000816,0.00047709113,0.00050380685,0.00098638316,0.0010379224,,600.0,39.0,37.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,NOMA,UO.NOMA.HN,"Aurora, OR, USA",45.21157,-122.79792,54.0,200,240.32,391.33,390.74,UO.NOMA..HNN.mseed,387.92,5.91,387.79,5.98,,,,,,12.15819,0.04411,12.15819,0.04411,,,0.01746914,0.0083525988,-0.017550355,-0.017752972,-0.018079948,-0.019378666,-0.023618182,-0.036326206,0.093519418,0.048031418,0.064434661,0.050192842,0.036622263,0.035874177,0.017831664,0.0070309045,0.0062671142,0.010517559,0.0025460242,0.0012340455,0.0010751102,0.0010599503,0.00096188353,,301.0,297.0,1753.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,PF10,UO.PF10.HN,"Portland, OR, USA",45.46351,-122.68302,129.5,100,237.65,413.48,412.9,UO.PF10..HNE.mseed,410.07,5.91,409.95,5.98,,,,,,6.93481,0.04251,6.93481,0.04251,,,0.016839843,0.0068074952,-0.01699316,-0.017094138,-0.01737182,-0.018202126,-0.020189557,-0.022683861,-0.043317805,0.079646465,0.065952996,0.041532425,0.02485951,0.016557373,0.0069944596,0.002978707,0.0014456389,0.0012252781,0.00065774603,0.00067710931,0.00072114488,0.0013439386,0.0016400163,,686.0,36.0,31.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,PF16,UO.PF16.HN,"Portland, OR, USA",45.5107,-122.73606,248.0,200,236.69,412.84,412.29,UO.PF16..HNE.mseed,409.43,5.91,409.31,5.98,,,,,,8.09589,0.04749,8.09589,0.04749,,,0.030216944,0.014019693,-0.030266952,-0.030382583,-0.030579283,-0.031196637,-0.033098945,-0.038613188,-0.067142778,0.067348912,0.12123021,0.13313371,0.058314225,0.036723249,0.01203741,0.0045538334,0.001917145,0.0016625681,0.00077673888,0.0007328886,0.00087390925,0.0013419039,0.00143456,,686.0,164.0,1220.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,PF25,UO.PF25.HN,"Portland, OR, USA",45.49153,-122.60864,71.0,200,237.77,420.06,419.47,UO.PF25..HNZ.mseed,416.65,5.91,416.53,5.98,,,,,,10.10635,0.05506,10.10635,0.05506,,,0.015577973,0.0085580753,-0.015626029,-0.015706513,-0.015851565,-0.016420028,-0.018249616,-0.023560088,0.035709019,0.038135687,0.047685875,0.044718571,0.049591489,0.041970778,0.010987585,0.0042525764,0.0023160324,0.0033039466,0.0010785037,0.00077964791,0.00072410769,0.0013662007,0.0017356188,,301.0,265.0,486.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,236.09,413.37,412.83,UO.PF27..HHN.mseed,409.96,5.91,409.84,5.98,,,,,,11.26563,0.02441,11.26563,0.02441,,,0.012682515,0.0051932698,-0.012813535,-0.0130582,-0.013461427,-0.01511762,-0.020037921,-0.036429186,0.039821591,0.034807421,0.030060427,0.021574963,0.012054896,0.01303172,0.0084500933,0.0034577983,0.0017187674,0.001834829,0.00066664827,0.00077460124,0.001001948,0.0012705758,0.0013687983,,344.0,162.0,2160.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,PF31,UO.PF31.HN,"Portland, OR, USA",45.50859,-122.4851,78.0,200,238.33,429.26,428.63,UO.PF31..HNN.mseed,425.84,5.91,425.72,5.98,,,,,,10.88188,0.03948,10.88188,0.03948,,,0.0086196787,0.0057906517,-0.0086454154,-0.0087067829,-0.0088400969,-0.0091681916,-0.010299503,-0.014479038,0.023203687,0.030140242,0.031109744,0.029589405,0.028702164,0.01614445,0.005796324,0.0029877365,0.0020436087,0.0021849631,0.0011158784,0.0008339512,0.00085446456,0.0012712368,0.0015369674,,301.0,331.0,611.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,RDEO,UO.RDEO.HN,"St. Paul, OR, USA",45.21451,-122.97522,52.6,200,239.11,379.46,378.93,UO.RDEO..HNE.mseed,376.06,5.91,375.93,5.98,,,,,,10.10635,0.04749,10.10635,0.04749,,,0.012272377,0.0097781462,-0.012295859,-0.012361118,-0.01251798,-0.013027843,-0.0141954,-0.018194297,0.034369688,0.037495851,0.040108818,0.036890707,0.022374097,0.027267202,0.017640546,0.0060217064,0.0046064769,0.00575419,0.0043055541,0.0018380277,0.0021439856,0.002414246,0.0022040902,,301.0,268.0,1639.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UO,IRIS-DMC,YANK,UO.YANK.HN,"St. Helens, OR, USA",45.86671,-122.88664,92.0,200,231.28,426.63,426.18,UO.YANK..HNE.mseed,423.22,5.91,423.1,5.98,,,,,,30.63671,0.04251,30.63671,0.04251,,,0.019144197,0.0051739039,-0.019361209,-0.019969094,-0.023630222,0.041465542,0.039863737,0.049856752,0.071949195,0.021740199,0.015642834,0.011075026,0.011362692,0.010563692,0.0077126754,0.003296621,0.0022192464,0.0023395628,0.00076552644,0.00061956565,0.00077621042,0.001314963,0.0012948807,,515.0,119.0,2197.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UW,IRIS-DMC,BULL,UW.BULL.HN,"Portland Water Bureau Bull Run Reservoir, OR, USA",45.44589,-122.15589,222.0,200,241.04,447.96,447.24,UW.BULL..HNN.mseed,444.55,5.92,444.43,5.98,,,,,,10.88188,0.05714,10.88188,0.05714,,,0.0024943567,0.0034326639,-0.0025066375,-0.0025285382,-0.002564044,-0.002699542,-0.0037925819,-0.0052270921,0.0067102462,0.0061283226,0.0070930764,0.0062919573,0.0071660827,0.0068602702,0.0030661954,0.0012261287,0.00088851151,0.00072077257,0.00045298721,0.00041097097,0.00047374988,0.00090805992,0.0011707328,,342.0,161.0,989.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,242.34,413.05,412.38,UW.LCCR..HHN.mseed,409.64,5.91,409.52,5.98,,,,,,18.30107,0.02528,18.30107,0.02528,,,0.013457896,0.0086075113,-0.013498268,-0.01359231,-0.013755041,-0.014924979,0.018023583,0.020841775,0.027948846,0.041065494,0.048292721,0.043201261,0.033640488,0.048618892,0.023649839,0.0082751784,0.0047355613,0.0035605177,0.0010828009,0.00061456676,0.00088143892,0.00096984277,0.0010565745,,464.0,218.0,363.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UW,IRIS-DMC,RBOK,UW.RBOK.HN,"NE Rocky Butte, Portland, OR, USA",45.5406,-122.5653,159.5,200,237.42,425.84,425.25,UW.RBOK..HNN.mseed,422.43,5.91,422.31,5.98,,,,,,7.51891,0.06874,7.51891,0.06874,,,0.025580025,0.013884627,-0.02560601,-0.025689198,-0.025834531,-0.026661216,-0.028586184,-0.03115011,-0.056368547,0.055740973,0.070503475,0.097424404,0.078688241,0.061427151,0.022745873,0.0081641221,0.0041520918,0.0033237125,0.0011380608,0.00067215421,0.00090824368,0.0017336359,0.0015347101,,387.0,343.0,731.0
us6000d3xn,2020-12-29T07:10:29.079000Z,43.389,-126.9951,10.0,5.7,mww,UW,IRIS-DMC,SAIL,UW.SAIL.HN,"Hillsboro, OR, USA",45.5371,-122.9628,61.8,200,234.78,399.85,399.36,UW.SAIL..HNN.mseed,396.44,5.91,396.32,5.98,,,,,,6.98304,0.04577,6.98304,0.04577,,,0.017199329,0.012147858,-0.017257987,-0.017381578,-0.017594152,-0.018056031,-0.019530602,-0.021944646,-0.036134114,0.049978227,0.080459324,0.04093987,0.044984328,0.038304208,0.036798095,0.010647856,0.0075138441,0.013803812,0.0053108749,0.0021743533,0.0020225062,0.00225374,0.0025241323,,301.0,362.0,4460.0
us6000ga9w,2021-12-08T00:36:38.873000Z,44.4262,-129.5255,10.0,5.8,mww,GS,IRIS-DMC,TAUL7,GS.TAUL7.HH,"Plumper Pumpkin Patch, Portland, OR, USA",45.60883,-122.86973,181.5,100,258.31,540.66,539.35,GS.TAUL7..HHN.mseed,536.83,7.31,536.73,7.38,,,,,,5.83146,0.02278,5.83146,0.02278,,,0.00055591617,0.0059201189,-0.00055932852,-0.00056211236,-0.00056735722,-0.00058348448,-0.00061811777,-0.00068430899,-0.0014209796,-0.0019428485,0.0014815457,0.0010371757,0.00098129262,0.00091455845,0.00071752886,0.00053133387,0.00054922844,0.0005693351,0.00065603839,0.00088923911,0.0015454819,0.00176178,0.0013430309,,515.0,173.0,1718.0
us6000ga9w,2021-12-08T00:36:38.873000Z,44.4262,-129.5255,10.0,5.8,mww,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,258.45,517.07,515.82,UO.GROV..HHN.mseed,513.24,7.31,513.14,7.38,,,,,,5.07658,0.01983,5.07658,0.01983,,,0.0028976215,0.0093660689,-0.0029032246,-0.0029182418,-0.0029436422,-0.0030286251,-0.0032119472,-0.003516711,-0.0053603916,-0.010268796,0.012376453,0.011487152,0.0073421797,0.0052240853,0.0023760193,0.0015658986,0.00099754799,0.0012523874,0.0012036466,0.0012703664,0.0024498597,0.0025319595,0.0020817047,,344.0,150.0,2095.0
us6000ga9w,2021-12-08T00:36:38.873000Z,44.4262,-129.5255,10.0,5.8,mww,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,262.22,502.74,501.5,UO.MINN..HHE.mseed,498.92,7.31,498.81,7.37,,,,,,9.47323,0.01915,9.47323,0.01915,,,0.0009409118,0.0045252962,-0.00094650274,-0.00095423786,-0.00096749184,-0.0010279789,-0.0011954048,-0.0015145834,0.0036156385,0.0033813183,0.0021017396,0.0025440389,0.0022249164,0.0015782187,0.001351546,0.00081809458,0.00080983843,0.00096143504,0.00057907637,0.00068077395,0.0011653085,0.0011317486,0.00091311653,,600.0,39.0,37.0
us6000ga9w,2021-12-08T00:36:38.873000Z,44.4262,-129.5255,10.0,5.8,mww,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,263.66,563.92,562.49,UW.LCCR..HHN.mseed,560.09,7.32,560.0,7.38,,,,,,6.25,0.04251,6.25,0.04251,,,0.00069329283,0.0052637138,-0.00069408227,-0.00069632819,-0.00069836222,-0.00070670367,-0.00073654244,-0.00078741571,-0.0010474347,-0.0022777316,0.0022366694,0.0019790069,0.0019464187,0.0016855247,0.0014836778,0.0011616046,0.0013480666,0.0016348643,0.00088721184,0.00080849528,0.0010136386,0.0016416098,0.001002663,,464.0,218.0,363.0
us6000gaag,2021-12-08T01:21:05.808000Z,44.2612,-129.3797,10.0,5.8,mww,GS,IRIS-DMC,TAUL7,GS.TAUL7.HH,"Plumper Pumpkin Patch, Portland, OR, USA",45.60883,-122.86973,181.5,100,256.07,535.07,533.82,GS.TAUL7..HHN.mseed,531.24,7.31,531.15,7.38,,,,,,5.63282,0.03221,5.63282,0.03221,,,0.00068403694,0.0066020231,-0.00068408251,-0.00068418064,-0.00068436824,-0.00068519966,-0.00068814064,-0.00090207543,-0.0014513211,-0.0019791853,0.0021350455,0.0012390797,0.001041263,0.00075752314,0.00074389133,0.00075072191,0.00076077915,0.0011270711,0.0010023201,0.0012395979,0.0023242166,0.0023610635,0.0013764184,,515.0,173.0,1718.0
us6000gaag,2021-12-08T01:21:05.808000Z,44.2612,-129.3797,10.0,5.8,mww,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,256.11,511.37,510.18,UO.GROV..HHN.mseed,507.55,7.31,507.44,7.37,,,,,,6.0371,0.022,6.0371,0.022,,,0.0034081446,0.010349382,-0.0034297104,-0.0034434884,-0.0034615151,-0.0035362439,-0.0036858062,-0.003884241,-0.0056520206,-0.0085799559,0.011813254,0.010035949,0.0081492376,0.0036747284,0.0039269319,0.0032509816,0.0021497638,0.0024379252,0.0016485792,0.0016767719,0.0036327609,0.003086807,0.0020642511,,344.0,150.0,2095.0
